strain	clade
a/peacock/chakshahzad/narc9238/2007|h5n1|CY034731|northern_hemisphere|west_asia|pakistan|peacock|peacock|galliforme|avian|2007-XX-XX|2007	2.2
a/chicken/nigeria/1071_29/2007|h5n1|EU148436|tropical|africa|nigeria|chicken|chicken|galliforme|avian|2007-XX-XX|2007	2.2
a/commonbuzzard/bavaria/11/2006|h5n1|EF165055|northern_hemisphere|europe|germany|commonbuzzard|common_buzzard|neoave|avian|2006-XX-XX|2006	2.2
a/chicken/kuwait/kisr9/2007|h5n1|CY029996|northern_hemisphere|west_asia|kuwait|chicken|chicken|galliforme|avian|2007-XX-XX|2007	2.2
a/mallard/bavaria/10/2007|h5n1|FJ183472|northern_hemisphere|europe|germany|mallard|mallard|anseriforme|avian|2007-XX-XX|2007	2.2
a/chicken/sudan/2115_10/2006|h5n1|CY021389|tropical|africa|sudan|chicken|chicken|galliforme|avian|2006-XX-XX|2006	2.2
a/cygnusolor/astrakhan/ast05_2_9/2005|h5n1|DQ399547|northern_hemisphere|west_asia|russia|cygnusolor|mute_swan|anseriforme|avian|2005-11-XX|2005-11	2.2
a/chicken/lahore/narc_3320/2006|h5n1|HM208702|northern_hemisphere|west_asia|pakistan|chicken|chicken|galliforme|avian|2006-04-18|2006-04-18	2.2
a/chicken/nigeria/957_20/2006|h5n1|CY016284|tropical|africa|nigeria|chicken|chicken|galliforme|avian|2006-XX-XX|2006	2.2
a/cygnusolor/czechrepublic/10732/07|h5n1|EU443555|northern_hemisphere|europe|czech_republic|cygnusolor|mute_swan|anseriforme|avian|2007-06-25|2007-06-25	2.2
a/goose/suzdalka/10/05|h5n1|EF205156|northern_hemisphere|west_asia|russia|goose|goose|anseriforme|avian|2005-XX-XX|2005	2.2
a/chicken/liaoning/23/2005|h5n1|HM172453|northern_hemisphere|china|china|chicken|chicken|galliforme|avian|2005-XX-XX|2005	2.2
a/chicken/kuwait/kisr3/2007|h5n1|CY029956|northern_hemisphere|west_asia|kuwait|chicken|chicken|galliforme|avian|2007-XX-XX|2007	2.2
a/muscovyduck/rostov_on_don/51/2007|h5n1|EU441929|northern_hemisphere|west_asia|russia|muscovyduck|Muscovy_duck|anseriforme|avian|2007-12-15|2007-12-15	2.2
a/chicken/nigeria/08rs848_74/2007|h5n1|CY048499|tropical|africa|nigeria|chicken|chicken|galliforme|avian|2007-02-26|2007-02-26	2.2
a/chicken/afghanistan/1573_7/2006|h5n1|CY021373|northern_hemisphere|west_asia|afghanistan|chicken|chicken|galliforme|avian|2006-XX-XX|2006	2.2
a/commongoldeneye/mongolia/12/2006|h5n1|AB284324|northern_hemisphere|west_asia|mongolia|commongoldeneye|common_goldeneye|anseriforme|avian|2006-05-XX|2006-05	2.2
a/whooperswan/mongolia/4/05|h5n1|AB233321|northern_hemisphere|west_asia|mongolia|whooperswan|whooper_swan|anseriforme|avian|2005-XX-XX|2005	2.2
a/wildduck/bavaria/12/2007|h5n1|GU046774|northern_hemisphere|europe|germany|wildduck|duck|anseriforme|avian|2007-08-XX|2007-08	2.2
a/commonbuzzard/germany/r306/06|h5n1|AM403463|northern_hemisphere|europe|germany|commonbuzzard|common_buzzard|neoave|avian|2006-XX-XX|2006	2.2
a/chicken/krasnodar/01/2006|h5n1|DQ676834|northern_hemisphere|west_asia|russia|chicken|chicken|galliforme|avian|2006-XX-XX|2006	2.2
a/bar_headedgoose/tibet/8/2006|h5n1|HM172087|northern_hemisphere|china|china|bar_headedgoose|bar-headed_goose|anseriforme|avian|2006-XX-XX|2006	2.2
a/chicken/ghana/3159_namru3/2007|h5n1|EF624254|tropical|africa|ghana|chicken|chicken|galliforme|avian|2007-XX-XX|2007	2.2
a/chicken/nigeria/08rs848_111/2007|h5n1|CY048139|tropical|africa|nigeria|chicken|chicken|galliforme|avian|2007-09-03|2007-09-03	2.2
a/chicken/germany/r3294/2007|h5n1|FM177135|northern_hemisphere|europe|germany|chicken|chicken|galliforme|avian|2007-XX-XX|2007	2.2
a/chicken/moscow/2/2007|h5n1|EF474450|northern_hemisphere|west_asia|russia|chicken|chicken|galliforme|avian|2007-02-13|2007-02-13	2.2
a/cygnusolor/czechrepublic/10814/06|h5n1|EU443542|northern_hemisphere|europe|czech_republic|cygnusolor|mute_swan|anseriforme|avian|2006-05-12|2006-05-12	2.2
a/chicken/benin/6693_16/2007|h5n1|EU436612|tropical|africa|benin|chicken|chicken|galliforme|avian|2007-XX-XX|2007	2.2
a/pigeon/rostov_on_don/6/2007|h5n1|EU441937|northern_hemisphere|west_asia|russia|pigeon|pigeon|neoave|avian|2007-12-14|2007-12-14	2.2
a/chicken/nigeria/1047_54/2006|h5n1|CY016923|tropical|africa|nigeria|chicken|chicken|galliforme|avian|2006-XX-XX|2006	2.2
a/domesticgoose/germany/r1400/07|h5n1|AM914004|northern_hemisphere|europe|germany|domesticgoose|goose|anseriforme|avian|2007-XX-XX|2007	2.2
a/duck/tuva/01/2006|h5n1|DQ861291|northern_hemisphere|west_asia|russia|duck|duck|anseriforme|avian|2006-XX-XX|2006	2.2
a/chicken/sudan/1784_10/2006|h5n1|CY016300|tropical|africa|sudan|chicken|chicken|galliforme|avian|2006-XX-XX|2006	2.2
a/swan/bavaria/2/2007|h5n1|GU046754|northern_hemisphere|europe|germany|swan|swan|anseriforme|avian|2007-06-XX|2007-06	2.2
a/chicken/nigeria/08rs848_44/2006|h5n1|CY048339|tropical|africa|nigeria|chicken|chicken|galliforme|avian|2006-11-28|2006-11-28	2.2
a/falcon/saudiarabia/d1936/2007|h5n1|CY035241|northern_hemisphere|west_asia|saudi_arabia|falcon|falcon|neoave|avian|2007-XX-XX|2007	2.2
a/chicken/pakistan/spvc_20/2008|h5n1|CY068902|northern_hemisphere|west_asia|pakistan|chicken|chicken|galliforme|avian|2008-XX-XX|2008	2.2
a/chicken/mahachkala/05/2006|h5n1|DQ676830|northern_hemisphere|west_asia|russia|chicken|chicken|galliforme|avian|2006-XX-XX|2006	2.2
a/chicken/togo/4106_1/2007|h5n1|EU373738|tropical|africa|togo|chicken|chicken|galliforme|avian|2007-XX-XX|2007	2.2
a/chicken/nigeria/08rs848_45/2006|h5n1|CY048347|tropical|africa|nigeria|chicken|chicken|galliforme|avian|2006-12-02|2006-12-02	2.2
a/chicken/nigeria/08rs848_50/2006|h5n1|CY048371|tropical|africa|nigeria|chicken|chicken|galliforme|avian|2006-12-13|2006-12-13	2.2
a/chicken/nigeria/1071_10/2007|h5n1|EU148404|tropical|africa|nigeria|chicken|chicken|galliforme|avian|2007-XX-XX|2007	2.2
a/turkey/islamabad_pakistan/narc_7871/02/2007|h5n1|EU401794|northern_hemisphere|west_asia|pakistan|turkey|turkey|galliforme|avian|2007-XX-XX|2007	2.2
a/commonpochard/bavaria/30/2006|h5n1|GU046722|northern_hemisphere|europe|germany|commonpochard|common_pochard|anseriforme|avian|2006-04-XX|2006-04	2.2
a/chicken/tambov/570_2/05|h5n1|DQ864716|northern_hemisphere|west_asia|russia|chicken|chicken|galliforme|avian|2005-XX-XX|2005	2.2
a/swan/bavaria/8/2007|h5n1|GU046768|northern_hemisphere|europe|germany|swan|swan|anseriforme|avian|2007-07-XX|2007-07	2.2
a/piedmagpie/liaoning/7/2006|h5n1|HM172456|northern_hemisphere|china|china|piedmagpie|piedmagpie|other|avian|2006-XX-XX|2006	2.2
a/turkey/ivorycoast/4372_3/2006|h5n1|CY020701|tropical|africa|cote_d_ivoire|turkey|turkey|galliforme|avian|2006-12-XX|2006-12	2.2
a/swan/bavaria/32/2006|h5n1|GU046726|northern_hemisphere|europe|germany|swan|swan|anseriforme|avian|2006-04-XX|2006-04	2.2
a/environment/korea/w149/2006|h5n1|EU233731|northern_hemisphere|japan_korea|south_korea|environment|environment|environment|environment|2006-XX-XX|2006	2.2
a/chicken/afghanistan/1573_47/2006|h5n1|CY020621|northern_hemisphere|west_asia|afghanistan|chicken|chicken|galliforme|avian|2006-XX-XX|2006	2.2
a/chicken/nigeria/08rs848_83/2007|h5n1|CY048555|tropical|africa|nigeria|chicken|chicken|galliforme|avian|2007-03-27|2007-03-27	2.2
a/cygnusolor/astrakhan/ast05_2_4/2005|h5n1|DQ363918|northern_hemisphere|west_asia|russia|cygnusolor|mute_swan|anseriforme|avian|2005-XX-XX|2005	2.2
a/chicken/nigeria/1047_62/2006|h5n1|CY016931|tropical|africa|nigeria|chicken|chicken|galliforme|avian|2006-XX-XX|2006	2.2
a/commonpochard/switzerland/v592/2006|h5n1|EU016358|northern_hemisphere|europe|switzerland|commonpochard|common_pochard|anseriforme|avian|2006-XX-XX|2006	2.2
a/chicken/ghana/3158_namru3/2007|h5n1|EF624253|tropical|africa|ghana|chicken|chicken|galliforme|avian|2007-XX-XX|2007	2.2
a/tuftedduck/switzerland/v504/2006|h5n1|EF547197|northern_hemisphere|europe|switzerland|tuftedduck|Tufted_duck|anseriforme|avian|2006-XX-XX|2006	2.2
a/swan/bavaria/7/2007|h5n1|GU046766|northern_hemisphere|europe|germany|swan|swan|anseriforme|avian|2007-07-XX|2007-07	2.2
a/domesticduck/germany/r1779/2007|h5n1|AM914021|northern_hemisphere|europe|germany|domesticduck|duck|anseriforme|avian|2007-XX-XX|2007	2.2
a/crow/pakistan_khi/narc_11672/2008|h5n1|JF827084|northern_hemisphere|west_asia|pakistan|crow|crow|neoave|avian|2008-02-12|2008-02-12	2.2
a/swan/bavaria/23/2006|h5n1|GU046706|northern_hemisphere|europe|germany|swan|swan|anseriforme|avian|2006-03-XX|2006-03	2.2
a/wildduck/bavaria/14/2007|h5n1|GU046780|northern_hemisphere|europe|germany|wildduck|duck|anseriforme|avian|2007-08-XX|2007-08	2.2
a/chicken/nigeria/08rs848_26/2006|h5n1|CY048259|tropical|africa|nigeria|chicken|chicken|galliforme|avian|2006-07-08|2006-07-08	2.2
a/muteswan/germany/r1349/07|h5n1|AM749442|northern_hemisphere|europe|germany|muteswan|mute_swan|anseriforme|avian|2007-XX-XX|2007	2.2
a/chicken/nigeria/1071_3/2007|h5n1|EU148364|tropical|africa|nigeria|chicken|chicken|galliforme|avian|2007-XX-XX|2007	2.2
a/swan/england/av380_2326/2008|h5n1|CY103958|northern_hemisphere|europe|united_kingdom|swan|swan|anseriforme|avian|2008-01-XX|2008-01	2.2
a/chicken/nigeria/08rs848_92/2007|h5n1|CY048603|tropical|africa|nigeria|chicken|chicken|galliforme|avian|2007-07-12|2007-07-12	2.2
a/cygnusolor/croatia/1/2005|h5n1|CY016819|northern_hemisphere|europe|croatia|cygnusolor|mute_swan|anseriforme|avian|2005-XX-XX|2005	2.2
a/cygnusolor/astrakhan/ast05_2_5/2005|h5n1|DQ365004|northern_hemisphere|west_asia|russia|cygnusolor|mute_swan|anseriforme|avian|2005-11-26|2005-11-26	2.2
a/chicken/niger/2130_8/2006|h5n1|DQ838516|tropical|africa|niger|chicken|chicken|galliforme|avian|2006-05-XX|2006-05	2.2
a/goosander/bavaria/18/2006|h5n1|EF165062|northern_hemisphere|europe|germany|goosander|goosander|anseriforme|avian|2006-XX-XX|2006	2.2
a/chicken/nigeria/08rs848_38/2006|h5n1|CY048291|tropical|africa|nigeria|chicken|chicken|galliforme|avian|2006-09-02|2006-09-02	2.2
a/guineafowl/nigeria/08rs848_10/2006|h5n1|CY048091|tropical|africa|nigeria|guineafowl|guinea_fowl|galliforme|avian|2006-04-04|2006-04-04	2.2
a/swan/bavaria/28/2006|h5n1|GU046718|northern_hemisphere|europe|germany|swan|swan|anseriforme|avian|2006-04-XX|2006-04	2.2
a/whooperswan/germany/r88/06|h5n1|AM403462|northern_hemisphere|europe|germany|whooperswan|whooper_swan|anseriforme|avian|2006-XX-XX|2006	2.2
a/muteswan/france/06631a/2006|h5n1|AM498632|northern_hemisphere|europe|france|muteswan|mute_swan|anseriforme|avian|2006-XX-XX|2006	2.2
a/domesticduck/germany/r2048/2007|h5n1|AM914026|northern_hemisphere|europe|germany|domesticduck|duck|anseriforme|avian|2007-XX-XX|2007	2.2
a/chicken/nigeria/08rs848_102/2007|h5n1|CY048107|tropical|africa|nigeria|chicken|chicken|galliforme|avian|2007-08-02|2007-08-02	2.2
a/grebe/tyva/tyv06_1/2006|h5n1|DQ914808|northern_hemisphere|west_asia|russia|grebe|grebe|neoave|avian|2006-06-24|2006-06-24	2.2
a/wildduck/liaoning/8/2006|h5n1|HM172084|northern_hemisphere|china|china|wildduck|duck|anseriforme|avian|2006-XX-XX|2006	2.2
a/mallard/switzerland/v558/2006|h5n1|EU016357|northern_hemisphere|europe|switzerland|mallard|mallard|anseriforme|avian|2006-XX-XX|2006	2.2
a/canadagoose/germany/r71/2006|h5n1|AM403461|northern_hemisphere|europe|germany|canadagoose|canada_goose|anseriforme|avian|2006-XX-XX|2006	2.2
a/chicken/kuwait/kisr8/2007|h5n1|CY029988|northern_hemisphere|west_asia|kuwait|chicken|chicken|galliforme|avian|2007-XX-XX|2007	2.2
a/chicken/korea/ca7/2006|h5n1|EU233691|northern_hemisphere|japan_korea|south_korea|chicken|chicken|galliforme|avian|2006-XX-XX|2006	2.2
a/duck/kurgan/08/2005|h5n1|DQ449640|northern_hemisphere|west_asia|russia|duck|duck|anseriforme|avian|2005-XX-XX|2005	2.2
a/chicken/rawalakot/narc2441a/2006|h5n1|CY037762|northern_hemisphere|west_asia|pakistan|chicken|chicken|galliforme|avian|2006-XX-XX|2006	2.2
a/swan/bavaria/24/2006|h5n1|GU046708|northern_hemisphere|europe|germany|swan|swan|anseriforme|avian|2006-03-XX|2006-03	2.2
a/goosander/bavaria/34/2006|h5n1|GU046730|northern_hemisphere|europe|germany|goosander|goosander|anseriforme|avian|2006-04-XX|2006-04	2.2
a/falcon/bavaria/15/2006|h5n1|EF165059|northern_hemisphere|europe|germany|falcon|falcon|neoave|avian|2006-XX-XX|2006	2.2
a/swan/bavaria/33/2006|h5n1|GU046728|northern_hemisphere|europe|germany|swan|swan|anseriforme|avian|2006-04-XX|2006-04	2.2
a/turkey/france/06222_1.1/2006|h5n1|AM498629|northern_hemisphere|europe|france|turkey|turkey|galliforme|avian|2006-XX-XX|2006	2.2
a/duck/cotedivoire/1787_18/2006|h5n1|CY016803|tropical|africa|cote_d_ivoire|duck|duck|anseriforme|avian|2006-XX-XX|2006	2.2
a/gull/germany/r882/2006|h5n1|AM408215|northern_hemisphere|europe|germany|gull|gull|neoave|avian|2006-XX-XX|2006	2.2
a/goosander/bavaria/20/2006|h5n1|EF165064|northern_hemisphere|europe|germany|goosander|goosander|anseriforme|avian|2006-XX-XX|2006	2.2
a/domesticduck/germany/r1797/07|h5n1|AM914014|northern_hemisphere|europe|germany|domesticduck|duck|anseriforme|avian|2007-XX-XX|2007	2.2
a/muteswan/hungary/4999/2006|h5n1|KP969039|northern_hemisphere|europe|hungary|muteswan|mute_swan|anseriforme|avian|2006-02-20|2006-02-20	2.2
a/greylaggoose/france/06310/2006|h5n1|AM498631|northern_hemisphere|europe|france|greylaggoose|greylag_goose|anseriforme|avian|2006-XX-XX|2006	2.2
a/chicken/kuwait/kisr5/2007|h5n1|CY029964|northern_hemisphere|west_asia|kuwait|chicken|chicken|galliforme|avian|2007-XX-XX|2007	2.2
a/chicken/nigeria/08rs848_100/2007|h5n1|CY048099|tropical|africa|nigeria|chicken|chicken|galliforme|avian|2007-08-02|2007-08-02	2.2
a/greatcormorant/tibet/12/2006|h5n1|HM172083|northern_hemisphere|china|china|greatcormorant|great_cormorant|neoave|avian|2006-XX-XX|2006	2.2
a/duck/chicken/nigeria/08rs848_120/2007|h5n1|CY048179|tropical|africa|nigeria|duck|duck|anseriforme|avian|2007-11-21|2007-11-21	2.2
a/chicken/nigeria/08rs848_4/2006|h5n1|CY048307|tropical|africa|nigeria|chicken|chicken|galliforme|avian|2006-02-17|2006-02-17	2.2
a/chicken/nigeria/08rs848_82/2007|h5n1|CY048547|tropical|africa|nigeria|chicken|chicken|galliforme|avian|2007-03-21|2007-03-21	2.2
a/chicken/suzdalka/06/05|h5n1|EF205154|northern_hemisphere|west_asia|russia|chicken|chicken|galliforme|avian|2005-XX-XX|2005	2.2
a/chicken/india/niv33487/06|h5n1|EF362418|tropical|south_asia|india|chicken|chicken|galliforme|avian|2006-XX-XX|2006	2.2
a/chicken/afghanistan/1573_65/2006|h5n1|CY020629|northern_hemisphere|west_asia|afghanistan|chicken|chicken|galliforme|avian|2006-XX-XX|2006	2.2
a/chicken/ghana/2534/2007|h5n1|EU373734|tropical|africa|ghana|chicken|chicken|galliforme|avian|2007-XX-XX|2007	2.2
a/chicken/nigeria/1071_4/2007|h5n1|EU148372|tropical|africa|nigeria|chicken|chicken|galliforme|avian|2007-XX-XX|2007	2.2
a/littlegrebe/switzerland/v330/2006|h5n1|EU016351|northern_hemisphere|europe|switzerland|littlegrebe|little_grebe|neoave|avian|2006-XX-XX|2006	2.2
a/chicken/nigeria/08rs848_115/2007|h5n1|CY048147|tropical|africa|nigeria|chicken|chicken|galliforme|avian|2007-09-06|2007-09-06	2.2
a/chicken/nigeria/08rs848_97/2007|h5n1|CY048635|tropical|africa|nigeria|chicken|chicken|galliforme|avian|2007-08-03|2007-08-03	2.2
a/chicken/nigeria/08rs848_1/2006|h5n1|CY048083|tropical|africa|nigeria|chicken|chicken|galliforme|avian|2006-02-14|2006-02-14	2.2
a/chicken/manshera/narc10337/2007|h5n1|CY034733|northern_hemisphere|west_asia|pakistan|chicken|chicken|galliforme|avian|2007-XX-XX|2007	2.2
a/swan/bavaria/16/2006|h5n1|EF165060|northern_hemisphere|europe|germany|swan|swan|anseriforme|avian|2006-XX-XX|2006	2.2
a/guineafowl/nigeria/08rs848_78/2007|h5n1|CY048531|tropical|africa|nigeria|guineafowl|guinea_fowl|galliforme|avian|2007-03-15|2007-03-15	2.2
a/duck/germany/r751/2006|h5n1|AM403470|northern_hemisphere|europe|germany|duck|duck|anseriforme|avian|2006-XX-XX|2006	2.2
a/xinjiang/1/2006|h5n1|FJ492886|northern_hemisphere|china|china|human|human|human|human|2006-07-02|2006-07-02	2.2
a/turkey/islamabad/narc7873/2007|h5n1|CY034727|northern_hemisphere|west_asia|pakistan|turkey|turkey|galliforme|avian|2007-XX-XX|2007	2.2
a/houbarabustard/saudiarabia/6732_1/2007|h5n1|EU424135|northern_hemisphere|west_asia|saudi_arabia|houbarabustard|houbara_bustard|neoave|avian|2007-XX-XX|2007	2.2
a/chicken/nigeria/641/2006|h5n1|CY016276|tropical|africa|nigeria|chicken|chicken|galliforme|avian|2006-XX-XX|2006	2.2
a/chicken/crimea/04/2005|h5n1|DQ650659|northern_hemisphere|europe|ukraine|chicken|chicken|galliforme|avian|2005-XX-XX|2005	2.2
a/crow/peshawer/narc7914/2007|h5n1|CY034729|northern_hemisphere|west_asia|pakistan|crow|crow|neoave|avian|2007-XX-XX|2007	2.2
a/chicken/adygea/203/06|h5n1|DQ864715|northern_hemisphere|west_asia|russia|chicken|chicken|galliforme|avian|2006-XX-XX|2006	2.2
a/tuftedduck/germany/r1240/06|h5n1|AM408216|northern_hemisphere|europe|germany|tuftedduck|Tufted_duck|anseriforme|avian|2006-XX-XX|2006	2.2
a/grebe/tyva/tyv06_2/06|h5n1|DQ852600|northern_hemisphere|west_asia|russia|grebe|grebe|neoave|avian|2006-06-24|2006-06-24	2.2
a/turkey/czechrepublic/10309_3/07|h5n1|EU443554|northern_hemisphere|europe|czech_republic|turkey|turkey|galliforme|avian|2007-06-19|2007-06-19	2.2
a/whooperswan/mongolia/244/2005|h5|EU723707|northern_hemisphere|west_asia|mongolia|whooperswan|whooper_swan|anseriforme|avian|2005-XX-XX|2005	2.2
a/chicken/pakistan_khi/narc_612/2008|h5n1|JF827081|northern_hemisphere|west_asia|pakistan|chicken|chicken|galliforme|avian|2008-04-15|2008-04-15	2.2
a/pekingduck/germany/r1959/2007|h5n1|FM165530|northern_hemisphere|europe|germany|pekingduck|Peking_duck|anseriforme|avian|2007-XX-XX|2007	2.2
a/muteswan/hungary/3472/2006|h5n1|FJ445226|northern_hemisphere|europe|hungary|muteswan|mute_swan|anseriforme|avian|2006-02-06|2006-02-06	2.2
a/duck/switzerland/v389/2006|h5n1|EU016352|northern_hemisphere|europe|switzerland|duck|duck|anseriforme|avian|2006-XX-XX|2006	2.2
a/mountainhawk_eagle/kumamoto/1/07|h5n1|AB525191|northern_hemisphere|japan_korea|japan|mountainhawk_eagle|mountainhawk_eagle|other|avian|2007-XX-XX|2007	2.2
a/chicken/pakistan/spvc_15/2008|h5n1|CY068898|northern_hemisphere|west_asia|pakistan|chicken|chicken|galliforme|avian|2008-XX-XX|2008	2.2
a/goldeneyeduck/bavaria/19/2006|h5n1|EF165063|northern_hemisphere|europe|germany|goldeneyeduck|Goldeneye|anseriforme|avian|2006-XX-XX|2006	2.2
a/chicken/sudan/1784_8/2006|h5n1|CY020661|tropical|africa|sudan|chicken|chicken|galliforme|avian|2006-XX-XX|2006	2.2
a/anasplatyrhynchos/slovenia/359/2006|h5n1|AM911095|northern_hemisphere|europe|slovenia|anasplatyrhynchos|mallard|anseriforme|avian|2006-XX-XX|2006	2.2
a/chicken/rostov/22_1/2007|h5n1|EU402398|northern_hemisphere|west_asia|russia|chicken|chicken|galliforme|avian|2007-XX-XX|2007	2.2
a/chicken/nigeria/08rs848_118/2007|h5n1|CY048163|tropical|africa|nigeria|chicken|chicken|galliforme|avian|2007-10-01|2007-10-01	2.2
a/chicken/nigeria/08rs848_88/2007|h5n1|CY048571|tropical|africa|nigeria|chicken|chicken|galliforme|avian|2007-07-07|2007-07-07	2.2
a/turkey/poland/r3249/2007|h5n1|FM163448|northern_hemisphere|europe|poland|turkey|turkey|galliforme|avian|2007-XX-XX|2007	2.2
a/swan/bavaria/6/2006|h5n1|EF165050|northern_hemisphere|europe|germany|swan|swan|anseriforme|avian|2006-XX-XX|2006	2.2
a/turkey/germany/r1077/06|h5n1|AM403472|northern_hemisphere|europe|germany|turkey|turkey|galliforme|avian|2006-XX-XX|2006	2.2
a/swan/bavaria/17/2006|h5n1|EF165061|northern_hemisphere|europe|germany|swan|swan|anseriforme|avian|2006-XX-XX|2006	2.2
a/swan/bavaria/5/2007|h5n1|GU046762|northern_hemisphere|europe|germany|swan|swan|anseriforme|avian|2007-06-XX|2007-06	2.2
a/rook/rostov_on_don/26/2007|h5n1|EU814503|northern_hemisphere|west_asia|russia|rook|rook|neoave|avian|2007-12-14|2007-12-14	2.2
a/chicken/krasnodar/300/07|h5n1|EU163431|northern_hemisphere|west_asia|russia|chicken|chicken|galliforme|avian|2007-09-05|2007-09-05	2.2
a/chicken/kuwait/kisr2/2007|h5n1|CY029948|northern_hemisphere|west_asia|kuwait|chicken|chicken|galliforme|avian|2007-XX-XX|2007	2.2
a/grebe/tyva/tyv06_8/2006|h5n1|DQ863503|northern_hemisphere|west_asia|russia|grebe|grebe|neoave|avian|2006-06-24|2006-06-24	2.2
a/duck/korea/asan5/2006|h5n1|EU233707|northern_hemisphere|japan_korea|south_korea|duck|duck|anseriforme|avian|2006-XX-XX|2006	2.2
a/pochard/germany/r348/06|h5n1|AM403465|northern_hemisphere|europe|germany|pochard|common_pochard|anseriforme|avian|2006-XX-XX|2006	2.2
a/chicken/nigeria/1071_5/2007|h5n1|EU148380|tropical|africa|nigeria|chicken|chicken|galliforme|avian|2007-XX-XX|2007	2.2
a/chicken/pakistan/spvc_8/2008|h5n1|CY068912|northern_hemisphere|west_asia|pakistan|chicken|chicken|galliforme|avian|2008-XX-XX|2008	2.2
stjudeh5n1influenzaseedvirus163243|h5n1|DQ659326|northern_hemisphere|west_asia|mongolia|avian|bird|other|avian|2005-XX-XX|2005	2.2
a/chicken/navapur/india/7972/2006|h5n1|DQ887061|tropical|south_asia|india|chicken|chicken|galliforme|avian|2006-XX-XX|2006	2.2
a/turkey/ivorycoast/4372_4/2006|h5n1|CY020709|tropical|africa|cote_d_ivoire|turkey|turkey|galliforme|avian|2006-12-XX|2006-12	2.2
a/chicken/burkinafaso/1347_16/2006|h5n1|EU277833|tropical|africa|burkina_faso|chicken|chicken|galliforme|avian|2006-XX-XX|2006	2.2
a/chicken/sudan/1784_7/2006|h5n1|CY016292|tropical|africa|sudan|chicken|chicken|galliforme|avian|2006-XX-XX|2006	2.2
